rule_id,bt_id,business_term_name,business_unit,table_name,target_column,execution_column,dq_dimension,rule_type,source_row,record_identifier,failed_value,failure_reason
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3166,ALU-0003165,2024-10-09 05:39:32.112000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3187,ALU-0003186,2025-06-23 05:39:32.123000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3195,ALU-0003194,2024-10-09 05:39:32.122000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3200,ALU-0003199,2024-08-27 05:39:32.125000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3210,ALU-0003209,2024-02-27 05:39:32.119000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3257,ALU-0003256,2024-05-22 05:39:32.116000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3271,ALU-0003270,2024-10-06 05:39:32.110000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3286,ALU-0003285,2024-11-17 05:39:32.122000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3312,ALU-0003311,2024-12-18 05:39:32.118000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3322,ALU-0003321,2024-07-28 05:39:32.131000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3346,ALU-0003345,2024-08-14 05:39:32.112000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3353,ALU-0003352,2025-05-12 05:39:32.131000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3376,ALU-0003375,2024-04-26 05:39:32.130000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3403,ALU-0003402,2024-05-24 05:39:32.111000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3425,ALU-0003424,2024-06-02 05:39:32.115000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3434,ALU-0003433,2024-12-30 05:39:32.117000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3437,ALU-0003436,2025-05-15 05:39:32.133000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3440,ALU-0003439,2024-04-08 05:39:32.119000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3461,ALU-0003460,2024-11-27 05:39:32.132000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3493,ALU-0003492,2025-05-25 05:39:32.116000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3509,ALU-0003508,2024-12-23 05:39:32.109000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3530,ALU-0003529,2024-07-02 05:39:32.110000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3539,ALU-0003538,2024-11-19 05:39:32.126000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3542,ALU-0003541,2025-05-09 05:39:32.115000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3551,ALU-0003550,2024-12-20 05:39:32.120000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3570,ALU-0003569,2025-02-02 05:39:32.126000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3590,ALU-0003589,2024-12-13 05:39:32.128000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3636,ALU-0003635,2024-03-12 05:39:32.111000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3659,ALU-0003658,2024-10-20 05:39:32.127000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3667,ALU-0003666,2024-04-06 05:39:32.114000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3701,ALU-0003700,2025-01-17 05:39:32.128000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3709,ALU-0003708,2025-03-30 05:39:32.131000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3757,ALU-0003756,2025-01-17 05:39:32.120000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3780,ALU-0003779,2024-04-15 05:39:32.113000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3802,ALU-0003801,2024-12-14 05:39:32.112000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3805,ALU-0003804,2024-09-14 05:39:32.129000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3829,ALU-0003828,2024-07-22 05:39:32.118000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3865,ALU-0003864,2024-02-13 05:39:32.132000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3890,ALU-0003889,2025-01-22 05:39:32.115000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3894,ALU-0003893,2025-06-07 05:39:32.119000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3913,ALU-0003912,2024-07-09 05:39:32.119000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3937,ALU-0003936,2024-08-21 05:39:32.121000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3964,ALU-0003963,2025-01-13 05:39:32.127000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3972,ALU-0003971,2024-06-24 05:39:32.112000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3975,ALU-0003974,2024-05-16 05:39:32.116000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,3982,ALU-0003981,2024-05-16 05:39:32.113000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4010,ALU-0004009,2025-05-06 05:39:32.132000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4012,ALU-0004011,2024-09-16 05:39:32.124000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4030,ALU-0004029,2024-04-03 05:39:32.114000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4054,ALU-0004053,2024-08-20 05:39:32.121000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4073,ALU-0004072,2024-06-12 05:39:32.121000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4083,ALU-0004082,2025-06-07 05:39:32.128000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4122,ALU-0004121,2024-05-27 05:39:32.115000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4148,ALU-0004147,2025-05-09 05:39:32.128000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4153,ALU-0004152,2024-04-20 05:39:32.129000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4206,ALU-0004205,2024-05-18 05:39:32.114000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4212,ALU-0004211,2025-01-31 05:39:32.109000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4231,ALU-0004230,2025-02-24 05:39:32.126000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4234,ALU-0004233,2024-12-15 05:39:32.125000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4239,ALU-0004238,2025-01-16 05:39:32.132000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4246,ALU-0004245,2024-03-08 05:39:32.123000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4284,ALU-0004283,2024-06-21 05:39:32.126000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4316,ALU-0004315,2024-11-03 05:39:32.129000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4335,ALU-0004334,2024-07-13 05:39:32.110000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4353,ALU-0004352,2024-11-26 05:39:32.123000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4395,ALU-0004394,2024-11-20 05:39:32.115000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4400,ALU-0004399,2025-04-09 05:39:32.124000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4409,ALU-0004408,2024-07-10 05:39:32.127000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4422,ALU-0004421,2024-07-15 05:39:32.119000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4426,ALU-0004425,2024-08-04 05:39:32.119000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4429,ALU-0004428,2024-09-06 05:39:32.121000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4457,ALU-0004456,2024-11-29 05:39:32.125000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4463,ALU-0004462,2024-12-26 05:39:32.115000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4468,ALU-0004467,2025-02-01 05:39:32.127000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4474,ALU-0004473,2024-12-09 05:39:32.124000,Record is stale or has no valid update timestamp.
DQ-00006,BT-0001,Business Unit Code,ALU,aluminum_production,business_unit,last_updated,Timeliness,maximum_age_days,4475,ALU-0004474,2024-07-14 05:39:32.130000,Record is stale or has no valid update timestamp.
